2.4,1,59.6484,-15.0781,63.875
2.45,1,58.8828,-14.9297,64.3437
2.45,2,59.8047,-15.0156,63.6172
2.5,1,58.9766,-14.9609,63.0469
2.55099,1,59.0547,-14.9844,63.8516
2.55099,2,62.125,-14.9922,65.6094
2.60099,1,56.3281,-14.9922,65.4297
2.60099,2,58,-14.9609,63.1563
2.65099,1,55.5234,-14.9453,64.4531
2.70098,1,54.9375,-14.9766,65.0156
2.70098,2,56.5547,-14.9844,64.4297
2.75098,1,53.9766,-14.9688,66.1562
2.75098,2,55.5938,-14.9766,63.9453
2.80097,1,53.8594,-14.9766,64.75
2.80097,2,55.0625,-14.9688,64.8047
2.85097,1,53.0625,-14.9219,64.7187
2.90097,1,53.2969,-14.9375,65.3438
2.90097,2,55.5313,-14.9375,64.0781
2.95096,1,51.5781,-14.9453,64.8906
2.95096,2,52.4141,-14.9375,64.6094
3.00096,1,50.4688,-14.9219,65.0078
3.00096,2,52.3203,-14.9453,65.0391
3.05096,1,49.5313,-14.9766,64.0547
3.10095,1,50.0391,-14.9688,65.25
3.15095,1,48.0078,-14.9531,64.6406
3.15095,2,49.8281,-14.9297,64.5859
3.15095,3,53.3516,-14.9531,65.0234
3.20095,1,47.5781,-14.9219,65.8281
3.25094,1,46.875,-14.9453,65.3906
3.25094,2,48.7813,-14.9688,66.1328
3.25094,3,51.125,-14.9375,63.9141
3.30094,1,46.1328,-14.9766,65.4609
3.30094,2,50.3359,-14.9453,65.4766
3.35093,1,44.9297,-14.8438,65.5391
3.35093,2,46.9609,-14.9531,66.1875
3.35093,3,50.0234,-14.9375,64.7969
3.40093,1,44.4297,-14.9375,65.7422
3.40093,2,45.8125,-14.9453,65.9219
3.40093,3,48.1484,-14.9453,63.2344
3.45093,1,43.625,-14.9297,68.2813
3.45093,2,48.5234,-14.9219,66.1406
3.50092,1,43.3672,-14.9453,66.1406
3.50092,2,44.7891,-14.9453,65.9531
3.55092,1,42.3438,-14.9609,66.5
3.55092,2,43.8516,-14.8594,65.4844
3.60092,1,41.5,-15.0156,64.9766
3.60092,2,43,-14.9609,66.0469
3.65091,1,40.5469,-14.8984,67.4453
3.65091,2,45.6797,-14.8984,65.4062
3.70091,1,39.8906,-14.8906,66.7734
3.70091,2,41.6016,-14.8672,65.7578
3.75091,1,39.2969,-14.9531,66.9609
3.75091,2,40.7344,-14.8984,66.0938
3.75091,3,42.7891,-14.9766,65.5078
3.8009,1,38.5313,-14.8594,67.0703
3.8509,1,37.6797,-14.875,65.8828
3.8509,2,39.6406,-14.875,65.75
3.8509,3,42.8828,-14.9141,65.6328
3.90089,1,37.2813,-14.9141,67.5156
3.90089,2,38.4453,-14.9063,66.9219
3.95089,1,36.6328,-14.9063,67.9531
3.95089,2,38.5547,-14.8672,67.0234
4.00089,1,35.5938,-14.8906,66.7187
4.00089,2,37.2578,-14.8672,67.2891
4.00089,3,40.5,-14.875,64.6875
4.05088,1,34.9375,-14.8672,67.2031
4.05088,2,39.5391,-14.8984,67.9922
4.10088,1,34.1406,-14.8438,67.8516
4.10088,2,35.4922,-14.9063,66.4219
4.10088,3,38.7656,-14.8906,66.2266
4.15088,1,33.125,-14.875,68.4531
4.15088,2,34.6719,-14.9453,68.1406
4.20087,1,32.5234,-14.8906,67.2578
4.20087,2,34.1172,-14.9063,67.4766
4.25087,1,31.9063,-14.8672,68.1016
4.30087,1,31.2656,-14.8516,68.1328
4.30087,2,35.4453,-14.7891,66.5078
4.35086,1,30.5859,-14.8828,67.8672
4.35086,2,31.7344,-14.8672,67.4297
4.40086,1,31.1172,-14.875,68.6484
4.40086,2,33.5625,-14.9063,68.0234
4.45086,1,29.1016,-14.8203,69.9844
4.45086,2,33.5078,-14.8281,66.5547
4.50085,1,28.3359,-14.8594,67.8984
4.50085,2,29.9688,-14.875,69.9609
4.55085,1,27.6406,-14.8672,68.5234
4.55085,2,28.7344,-14.875,68.625
4.60084,1,27.0938,-14.7891,69.1563
4.60084,2,31.6016,-14.8047,66.5938
4.65084,1,26.0469,-14.8359,70.8281
4.65084,2,26.9609,-14.7891,67.4453
4.65084,3,29.3438,-14.8594,67.4531
4.70084,1,25.1094,-14.75,70.0391
4.70084,2,26.4766,-14.7813,69.1328
4.70084,3,29.7813,-14.7813,68.2656
4.75083,1,24.25,-14.7813,70.8672
4.75083,2,27.9453,-14.8281,68.1719
4.80083,1,23.5156,-14.7578,70.4297
4.80083,2,25.4766,-14.7969,70.6563
4.80083,3,27.5781,-14.8359,67.6094
4.80083,4,28.0313,-14.6875,68.8984
4.85083,1,23.0391,-14.7734,71.8437
4.90082,1,21.9453,-14.7344,71.4375
4.90082,2,23.2578,-14.8125,69.5937
4.95082,1,21.5078,-14.6797,70.6641
4.95082,2,22.8438,-14.6953,71.6016
4.95082,3,26.2422,-14.8125,69.3437
5.00082,1,20.7813,-14.6328,73.1797
5.00082,2,22.4141,-14.7109,71.1172
5.00082,3,24.1875,-14.8203,68.8984
5.05081,1,20.2188,-14.5938,73.1484
5.05081,2,23.3125,-14.8438,68.9375
5.10081,1,19.3047,-14.6328,72.3359
5.10081,2,0,-14.7422,72.0625
5.10081,3,23.5391,-14.7188,70.5
5.1508,1,18.875,-14.6016,73.0391
5.1508,2,19.6094,-14.625,73.4844
5.1508,3,22.0625,-14.8125,69.1328
5.2008,1,18.1563,-14.5,74
5.2008,2,18.9844,-14.6641,71.9922
5.2508,1,16.8438,-14.6094,72.7344
5.2508,2,18.5781,-14.6094,73.3672
5.2508,3,20.2734,-14.7031,71.2812
5.2508,4,21.3203,-14.6406,71.5703
5.30079,1,16.0391,-14.5781,74.4297
5.30079,2,18.1641,-14.5859,74.0547
5.30079,3,19.7813,-14.7188,71.2031
5.35079,1,15.4922,-14.4531,74.3437
5.35079,2,17.3516,-14.5703,72.4453
5.35079,3,18.9141,-14.7266,71.7578
5.40079,1,16.1406,-14.5547,74.8516
5.45078,1,15.6328,-14.5703,73.8828
5.50078,1,15.4453,-14.5391,74.0313
5.55078,2,15.8516,-14.5781,73.0625
5.60077,1,15.375,-14.5625,74.6641
5.65077,1,14.6875,-14.5156,74.4922
