0.025002,15,0
0.075992,15,0
0.125002,15,0
0.175002,15,0
0.225002,15,0
0.275002,15,0
0.325992,15,0
0.375992,15,0
0.425992,15,0
0.475992,15,0
0.525992,15,0
0.575992,15,0
0.625992,15,0
0.675992,15,0
0.725992,15,0
0.775992,15,0
0.825992,15,0
0.875992,15,0
0.925992,15,0
0.975992,15,0
1.02599,15,0
1.07599,15,0
1.12599,15,0
1.17599,15,0
1.225,15,0
1.275,15,0
1.325,15,0
1.375,15,0
1.42501,15,0
1.47501,15,0
1.52501,15,0
1.57501,15,0
1.62501,15,0
1.67502,15,0
1.72502,15,0
1.77502,15,0
1.82502,15,0
1.87503,15,0
1.92503,15,0
1.97503,15,0
2.02503,15,0
2.07503,15,0
2.12502,15,0
2.17502,15,0
2.22502,15,0
2.27501,15,0
2.32501,15,0
2.37501,15,0
2.425,15,0
2.475,15,0
2.52599,15,0
2.57599,15,0
2.62599,15,0
2.67598,15,0
2.72598,15,0
2.77598,15,0
2.82597,15,0
2.87597,15,0
2.92597,15,0
2.97596,15,0
3.02596,15,0
3.07595,15,0
3.12595,15,0
3.17595,15,0
3.22594,15,0
3.27594,15,0
3.32594,15,0
3.37593,15,0
3.42593,15,0
3.47593,15,0
3.52592,15,0
3.57592,15,0
3.62591,15,0
3.67591,15,0
3.72591,15,0
3.7759,15,0
3.8259,15,0
3.8759,15,0
3.92589,15,0
3.97589,15,0
4.02589,15,0
4.07588,15,0
4.12588,15,0
4.17587,15,0
4.22587,15,0
4.27587,15,0
4.32586,15,0
4.37586,15,0
4.42586,15,0
4.47585,15,0
4.52585,15,0
4.57585,15,0
4.62584,15,0
4.67584,15,0
4.72584,15,0
4.77583,15,0
4.82583,15,0
4.87582,15,0
4.92582,15,0
4.97582,15,0
5.02581,15,0
5.07581,15,0
5.12581,15,0
5.1758,15,0
5.2258,15,0
5.2758,15,0
5.32579,15,0
5.37579,15,0
5.42578,15,0
5.47578,15,0
5.52578,15,0
5.57577,15,0
5.62577,15,0
5.67577,15,0
5.72576,15,0
5.77576,15,0
5.82576,15,0
5.87575,15,0
5.92575,15,0
5.97574,15,0
6.02574,15,0
6.07574,15,0
6.12573,15,0
6.17573,15,0
6.22573,15,0
6.27572,15,0
6.32572,15,0
6.37572,15,0
6.42571,15,0
6.47571,15,0
6.5257,15,0
6.5757,15,0
6.6257,15,0
6.67569,15,0
6.72569,15,0
6.77569,15,0
6.82568,15,0
6.87568,15,0
6.92568,15,0
6.97567,15,0
7.02567,15,0
7.07566,15,0
7.12566,15,0
7.17566,15,0
7.22565,15,0
7.27565,15,0
7.32565,15,0
7.37564,15,0
7.42564,15,0
7.47564,15,0
7.52563,15,0
7.57563,15,0
7.62562,15,0
7.67562,15,0
7.72562,15,0
7.77561,15,0
7.82561,15,0
7.87561,15,0
7.9256,15,0
7.9756,15,0
