4.22587,2,33.2422,-14.9297,-57.0234
4.22587,3,36.8359,-14.9766,-55.7891
4.27587,1,31.1953,-14.9375,-56.1094
4.27587,2,32.7188,-14.9297,-55.6172
4.27587,3,36.3516,-14.9531,-55.8281
4.32586,1,30.7344,-15.0078,-56.2266
4.32586,2,32.0313,-14.9688,-55.6016
4.32586,3,35.3906,-15,-56.0781
4.37586,1,29.9688,-14.9609,-55.1719
4.37586,2,34.2578,-15.0156,-56.4922
4.42586,1,28.9219,-14.8672,-54.8359
4.42586,2,30.5469,-14.9922,-55.625
4.42586,3,33.4297,-14.9219,-53.8125
4.42586,4,35.2266,-14.9141,-57.1328
4.47585,1,28.2734,-14.9844,-54.8828
4.47585,2,29.9141,-14.9453,-55.5391
4.47585,3,32.9922,-14.9453,-56.0156
4.52585,1,27.7734,-14.9531,-54.625
4.52585,2,29.1094,-15.0234,-55.8984
4.57585,1,26.6406,-14.9609,-54.6875
4.57585,2,28.2031,-14.9297,-55.1172
4.57585,3,31.3203,-14.9375,-56.4219
4.62584,1,26.5391,-14.9844,-54.1094
4.67584,1,25.1094,-14.9219,-54.9922
4.67584,2,26.875,-14.9375,-54.3281
4.67584,3,30.1719,-14.8906,-55.4375
4.72584,1,24.8359,-14.9219,-52.4922
4.72584,2,25.5703,-14.8906,-55.1016
4.72584,3,28.9766,-14.9375,-56.7109
4.77583,1,24.0391,-14.9063,-55.2187
4.77583,2,25.3281,-14.9609,-54.9922
4.82583,1,23.0938,-14.9297,-53.2813
4.87582,1,22.2813,-14.9297,-53.2031
4.87582,2,24.0391,-14.9375,-54.3047
4.87582,3,26.9609,-14.9219,-56.1328
4.92582,1,21.9766,-14.8906,-53.5937
4.92582,2,22.6484,-14.8672,-52.9844
4.92582,3,26.3125,-14.9219,-56.1875
4.97582,1,20.8594,-14.8594,-52.4609
4.97582,2,22.2109,-14.875,-54.5703
4.97582,3,25.2109,-14.8672,-55.9609
5.02581,1,20.25,-14.9063,-52.6328
5.02581,2,24.7188,-14.8828,-55.3828
5.07581,1,19.5703,-14.8203,-53.2891
5.07581,2,20.9453,-14.9531,-53.5937
5.12581,1,18.4063,-14.8359,-52.3828
5.12581,2,20.1641,-14.9141,-52.0703
5.1758,1,17.875,-14.8516,-51.2656
5.1758,2,18.8984,-14.9219,-53.0781
5.1758,3,21.2969,-14.9609,-55.5938
5.2258,1,17.2266,-14.8125,-51.3359
5.2258,2,18.5391,-14.8281,-53.0859
5.2258,3,20.4297,-14.9844,-54.6875
5.2758,1,16.0547,-14.8516,-52.7266
5.2758,2,17.6797,-14.8203,-52.3906
5.2758,3,21.1797,-14.8125,-54.6406
5.32579,1,15.875,-14.7578,-51.8437
5.32579,2,17.1328,-14.875,-52.8281
5.32579,3,20.3359,-14.8594,-54.9141
5.37579,1,15.0234,-14.7734,-49.4531
5.37579,2,16.0313,-14.8672,-51.8437
5.37579,3,18.7891,-14.9453,-54.8672
5.37579,4,19.5547,-14.8359,-54.6328
5.42578,1,14.0156,-14.7813,-50.0078
5.42578,2,15.6328,-14.8281,-51.4688
5.42578,3,17.7813,-14.9375,-54
5.47578,1,13.3672,-14.7969,-49.6563
5.47578,2,14.7891,-14.8203,-51.2734
5.47578,3,17.75,-14.7969,-52.3594
5.52578,1,12.5156,-14.7109,-50.0625
5.52578,2,14.1172,-14.8125,-50.5703
5.52578,3,17.1797,-14.7656,-51.8125
5.57577,1,12.0156,-14.7188,-48.875
5.57577,2,13.1172,-14.8203,-51.0937
5.57577,3,16.7734,-14.75,-48.0937
5.62577,1,11.3047,-14.6641,-47.5312
5.62577,2,12.4453,-14.7344,-50.4141
5.62577,3,15.1563,-14.8438,-53.2656
5.62577,4,15.9531,-14.6641,-50.2578
5.67577,1,10.3984,-14.6953,-48.8906
5.67577,2,11.875,-14.7266,-49.5078
5.72576,1,9.71875,-14.5859,-46.6719
5.72576,2,10.7578,-14.7344,-49.7031
5.72576,3,13.375,-14.8516,-51.3359
5.72576,4,14.5547,-14.6328,-49.9141
5.77576,1,9.13281,-14.5703,-47.1016
5.77576,2,10.1172,-14.6875,-48.8438
5.77576,3,12.2109,-14.875,-51.75
5.77576,4,13.3984,-14.5781,-50.5937
5.82576,1,8.32031,-14.4844,-45.4766
5.82576,2,9.82031,-14.5703,-47.3047
5.82576,3,13.2422,-14.7578,-50.9687
5.87575,1,7.40625,-14.375,-44.7891
5.87575,2,7.8125,-14.5313,-45.5312
5.87575,3,7.6875,-13.9453,-38.2734
5.87575,4,8.75781,-14.6484,-47.3047
5.87575,5,12.2578,-14.375,-48.4063
5.87575,6,12.3203,-14.0703,-39.3438
5.92575,1,6.64063,-14.3281,-43.2656
5.92575,2,8.17969,-14.5469,-47.6328
5.92575,3,11.9688,-14.4453,-45.4219
5.97574,1,5.99219,-14.1094,-40.6328
5.97574,2,6.64063,-14.4063,-44.5391
5.97574,3,6.44531,-13.3906,-31.6875
5.97574,4,7.38281,-14.5781,-45.5078
5.97574,5,7.33594,-14.5938,-45.1875
5.97574,6,7.70313,-14.0078,-39.9141
5.97574,7,10.6016,-14.1172,-39.8828
6.02574,1,5.29688,-13.8516,-38.9453
6.02574,2,5.17188,-13.3438,-34.2891
6.02574,3,5.64844,-12.9922,-29.5781
6.02574,4,6.55469,-14.3672,-44.1016
6.02574,5,6.70313,-14.5156,-45.5703
6.02574,6,6.875,-13.7344,-35.4141
6.02574,7,7.20313,-14.5313,-46.3516
6.02574,8,10.2266,-14.0391,-46.2109
6.02574,9,10.3438,-13.5234,-37.6953
6.07574,1,4.78906,-13.6328,-34.8203
6.07574,2,5.14844,-12.2578,-25.6172
6.07574,3,6.01563,-14.2578,-41.9219
6.07574,4,6.50781,-14.4922,-45
6.07574,5,6.39063,-13.3516,-32.1328
6.07574,6,7.74219,-14.5938,-46.7969
6.07574,7,9.17188,-14.0859,-39.5781
6.07574,8,9.16406,-13.75,-42.2734
6.07574,9,10.0234,-12.9844,-29.1797
6.12573,1,4.14063,-12.8594,-28.8125
6.12573,2,4.01563,-12.25,-24.8594
6.12573,3,4.22656,-11.8828,-22.2656
6.12573,4,4.46875,-11.6094,-22.4062
6.12573,5,4.39844,-11.1953,-18.4687
6.12573,6,5.125,-14.1016,-41.3047
6.12573,7,8.59375,-14.0703,-44.2656
6.12573,8,8.47656,-13.5547,-44.4766
6.12573,9,9.45313,-13,-26.4766
6.12573,10,9.25781,-12.2188,-28.1094
6.17573,1,3.27344,-12.5938,-27.0781
6.17573,2,3.44531,-12.3984,-25.0156
6.17573,3,3.47656,-12.0859,-22.6875
6.17573,4,3.44531,-11.375,-18.6094
6.17573,5,3.67188,-10.9297,-16.0469
6.17573,6,3.91406,-10.1328,-11.625
6.17573,7,4.28125,-13.6953,-35.2734
6.17573,8,4.60938,-13.9219,-38.3047
6.17573,9,5.32813,-14.1719,-41.1094
6.17573,10,7.78125,-13.8281,-40.8437
6.17573,11,7.82031,-12.7969,-23.7969
6.17573,12,8.21875,-11.5078,-16.3906
6.22573,1,3.07813,-11.5938,-20.0312
6.22573,2,2.88281,-11.1875,-18.4609
6.22573,3,2.71875,-10.9219,-16.5625
6.22573,4,2.8125,-10.4141,-15.0234
6.22573,5,2.8125,-9.8125,-11.1406
6.22573,6,2.88281,-9.53906,-9.79688
6.22573,7,3.11719,-9.24219,-9.14063
6.22573,8,3.61719,-12.8828,-29.1094
6.22573,9,3.50781,-12.2891,-25.0547
6.22573,10,3.46875,-8.53125,-5.61719
6.22573,11,3.39063,-8.29688,-3.01562
6.22573,12,3.20313,-7.98438,-1.78125
6.22573,13,3.94531,-13.5313,-35.2656
6.22573,14,4.55469,-13.9375,-38.2188
6.22573,15,4.44531,-11.0625,-17.8203
6.22573,16,5.23438,-14.0625,-40.1172
6.22573,17,5.75781,-14.2031,-40.5703
6.22573,18,7.10938,-13.3438,-38.4453
6.22573,19,7.88281,-11.1797,-7.875
6.27572,1,2.53125,-10.9766,-16.9844
6.27572,2,2.85156,-10.6484,-13.8047
6.27572,3,2.46875,-10.1406,-14.2891
6.27572,4,2.39063,-9.25781,-7.60937
6.27572,5,2.35156,-8.64063,-4.97656
6.27572,6,2.35938,-7.32813,0.695313
6.27572,7,2.3125,-6.83594,3.14062
6.27572,8,2.61719,-6.57031,3.74219
6.27572,9,2.48438,-6.28906,5.73437
6.27572,10,3.41406,-12.6172,-26.9922
6.27572,11,2.72656,-12.0391,-23.5937
6.27572,12,2.66406,-11.5391,-20.1406
6.27572,13,3.07031,-5.46875,8.875
6.27572,14,3.83594,-13.4609,-33.8047
6.27572,15,3.64844,-13.1875,-32.9922
6.27572,16,3.57813,-7.70313,-10.9141
6.27572,17,4.25781,-13.7031,-35.6328
6.27572,18,5.27344,-14.1172,-41.4375
6.27572,19,6.46875,-12.9375,-39.5234
6.27572,20,6.58594,-12.7266,-38.1641
6.32572,1,1.82031,-6.64063,3.80469
6.32572,2,1.58594,-5.26563,10.1797
6.32572,3,1.60938,-4.42969,11.6328
6.32572,4,1.89063,-3.35156,17.2187
6.32572,5,2.41406,-10.8672,-15.9453
6.32572,6,2.35938,-9.9375,-11.4219
6.32572,7,2.21875,-9.42188,-9.21875
6.32572,8,2.24219,-8.92969,-6.89844
6.32572,9,2.17969,-8.45313,-3.94531
6.32572,10,1.91406,-7.88281,-1.82813
6.32572,11,2.28125,-7.02344,3.125
6.32572,12,2.25,-3.10938,18.5312
6.32572,13,2.45313,-2.66406,20.6953
6.32572,14,2.10156,-2.17969,21.9609
6.32572,15,3.04688,-12.3047,-24.8359
6.32572,16,2.82031,-11.8516,-22.3672
6.32572,17,3.64063,-12.9688,-30.9297
6.32572,18,4.00781,-13.4844,-34.0781
6.32572,19,4.60938,-13.7188,-35.1797
6.32572,20,5.92188,-12.0391,-32
6.37572,1,1.86719,-8.63281,-5.01563
6.37572,2,1.75,-8.13281,-2.85938
6.37572,3,1.92188,-7.19531,0.671875
6.37572,4,1.89844,-6.71094,4.03125
6.37572,5,1.91406,-6.19531,5.10938
6.37572,6,2.125,-5.75781,8.10156
6.37572,7,1.84375,-5.25,9.88281
6.37572,8,1.69531,-5.01563,9.3125
6.37572,9,1.76563,-4.21875,13.9609
6.37572,10,2.21094,-3.625,16.1094
6.37572,11,1.8125,-2.99219,18.5234
6.37572,12,1.80469,-2.50781,20.3203
6.37572,13,1.64844,-1.80469,23.0234
6.37572,14,1.94531,-1.49219,24.6406
6.37572,15,2.0625,-0.8125,27.0859
6.37572,16,1.46875,-0.421875,28.8359
6.37572,17,1.90625,0.265625,29.7813
6.37572,18,1.74219,0.679688,32.9375
6.37572,19,1.74219,0.992188,33.3047
6.37572,20,1.84375,1.375,34.1016
6.37572,21,1.70313,1.71875,35.9687
6.37572,22,2.00781,2.16406,38.7422
6.37572,23,1.92188,2.48438,39.2734
6.37572,24,2.55469,-11.4922,-19.4062
6.37572,25,2.375,-11.1094,-18.0313
6.37572,26,2.4375,-10.6406,-14.6094
6.37572,27,2.17969,-10.0938,-13.8672
6.37572,28,2.49219,-9.29688,-8.09375
6.37572,29,2.10156,-9.07031,-5.6875
6.37572,30,3.10156,-12.5234,-26
6.37572,31,2.90625,-12.1172,-23.875
6.37572,32,2.95313,-11.8672,-22.2891
6.37572,33,3.94531,-13.375,-32.6328
6.37572,34,3.52344,-12.8203,-27.6328
6.37572,35,4.25781,-8.55469,-22.0781
6.42571,1,1.99219,-7.90625,-2.92188
6.42571,2,1.64063,-7.24219,1.5625
6.42571,3,1.83594,-6.34375,4.25781
6.42571,4,1.70313,-5.92188,6.65625
6.42571,5,1.96094,-5.46094,9.54687
6.42571,6,1.84375,-4.89063,11.8672
6.42571,7,1.5625,-4.03125,14.25
6.42571,8,1.71094,-3.46094,16.2734
6.42571,9,1.625,-2.60156,20.2109
6.42571,10,1.75,-2.19531,22.1562
6.42571,11,1.61719,-1.46094,24.2266
6.42571,12,1.65625,-0.898438,27.1328
6.42571,13,1.84375,0.0625,29.4687
6.42571,14,1.70313,0.921875,33.4141
6.42571,15,1.71875,1.86719,37.9219
6.42571,16,1.84375,2.29688,38.8984
6.42571,17,1.91406,2.71094,39.125
6.42571,18,1.67188,2.96875,42.4688
6.42571,19,1.78906,3.47656,44.1719
6.42571,20,1.67969,3.96094,45.0703
6.42571,21,2.05469,4.54688,49.2187
6.42571,22,2.11719,5.28906,51.0391
6.42571,23,1.79688,5.75,52.7422
6.42571,24,1.92969,6.375,55.0078
6.42571,25,2.35938,-10.6406,-14.5625
6.42571,26,2.52344,-10.3594,-12.5781
6.42571,27,2.64844,-9.73438,-10.1562
6.42571,28,2.11719,-9.00781,-7.25781
6.42571,29,2.26563,6.96875,58.4844
6.42571,30,2.96875,-11.9141,-21.8594
6.42571,31,3.32813,-12.4219,-26.9687
6.42571,32,3.67969,-5.9375,27.8437
6.42571,33,3.26563,-3.64063,39.4063
6.42571,34,3.72656,-2.78906,40.0547
6.42571,35,3.65625,-2.3125,44.9922
6.42571,36,3.25781,-1.77344,42.8672
6.42571,37,3.44531,3.20313,45.3125
6.42571,38,5.23438,-15.1641,-27.3516
6.47571,1,2.0625,-7.66406,-0.0625
6.47571,2,2.15625,-7.28906,1.16406
6.47571,3,1.80469,-6.89063,2.76562
6.47571,4,1.60156,-6.67188,4.10938
6.47571,5,1.71094,-5.73438,8.27344
6.47571,6,1.75781,-5.35156,9.15625
6.47571,7,1.875,-4.42188,13.0547
6.47571,8,1.85938,-4.04688,13.8828
6.47571,9,1.60938,-3.72656,16.3828
6.47571,10,1.89844,-3.21094,17.5625
6.47571,11,1.6875,-2.86719,19.4609
6.47571,12,1.91406,-2.4375,21.6953
6.47571,13,1.53906,-1.78906,23.6719
6.47571,14,1.64063,-1.45313,23.9375
6.47571,15,1.47656,-1.23438,26.0078
6.47571,16,1.58594,-0.921875,26.6641
6.47571,17,1.84375,-0.101563,29.3984
6.47571,18,1.33594,0.554688,32.1406
6.47571,19,1.89844,1.21094,35.0859
6.47571,20,1.58594,1.98438,35.9922
6.47571,21,1.67188,2.14844,38.7031
6.47571,22,1.89063,2.60156,39.4844
6.47571,23,1.95313,3.10156,41.3203
6.47571,24,1.9375,3.69531,43.7031
6.47571,25,1.64063,4.125,46.3281
6.47571,26,1.67188,4.61719,46.7266
6.47571,27,1.92969,5.14063,50.8516
6.47571,28,2.01563,5.46094,50.375
6.47571,29,1.97656,5.94531,54.3281
6.47571,30,1.90625,6.27344,55.0781
6.47571,31,2.19531,7.07813,58.2109
6.47571,32,2.60156,-11.1719,-17.5781
6.47571,33,2.64844,-10.8594,-16.4375
6.47571,34,2.625,-10.5,-14.8516
6.47571,35,2.33594,-9.98438,-12.1172
6.47571,36,2.10156,-9.4375,-9.92188
6.47571,37,2.32813,-9.17188,-8.20312
6.47571,38,2.29688,-8.85938,-5.16406
6.47571,39,2.10938,-8.49219,-4.49219
6.47571,40,2.13281,7.875,61.9297
6.47571,41,2.48438,8.46094,64.8438
6.47571,42,2.28906,8.98438,66.1719
6.47571,43,2.39063,9.67188,69.7109
6.47571,44,2.21875,9.89844,71.1016
6.47571,45,2.75,-11.5703,-21.4844
6.47571,46,3.47656,-7.48438,5.47656
6.47571,47,3.65625,-6.19531,13.9297
6.47571,48,3.48438,-5.51563,17.6719
6.47571,49,3.39063,-4.29688,24.5312
6.47571,50,3.54688,0.71875,52.3359
6.47571,51,3.6875,2.14844,59.1641
6.47571,52,3.95313,3.79688,69.0625
6.47571,53,3.9375,6.50781,62.4062
6.5257,1,1.79688,-6.22656,5.04688
6.5257,2,2.00781,-5.55469,7.77344
6.5257,3,2.20313,-5.03906,9.8125
6.5257,4,1.90625,-4.59375,13.2344
6.5257,5,1.88281,-4.08594,13.7891
6.5257,6,1.92188,-3.38281,16.8984
6.5257,7,2.08594,-2.76563,20.3281
6.5257,8,1.77344,-1.89063,23.125
6.5257,9,1.77344,-1.49219,25.0703
6.5257,10,1.60156,-0.914063,27.2109
6.5257,11,1.8125,-0.648438,26.9219
6.5257,12,1.78906,-0.195313,30.4297
6.5257,13,1.64844,0.195313,29.9922
6.5257,14,1.71094,0.664063,31.6641
6.5257,15,1.65625,1.00781,33.0156
6.5257,16,1.67969,1.4375,36.0078
6.5257,17,1.48438,2,38.1563
6.5257,18,1.71875,2.73438,39.9063
6.5257,19,1.72656,3.48438,43.1797
6.5257,20,1.89063,4.07813,46.0313
6.5257,21,1.92969,5.03125,50.1172
6.5257,22,1.60938,5.55469,50.8594
6.5257,23,1.875,6,53.7969
6.5257,24,1.75,6.55469,55.8281
6.5257,25,1.84375,7.05469,58.1719
6.5257,26,1.76563,7.63281,61.4609
6.5257,27,2.13281,-9.375,-10.2344
6.5257,28,2.17188,-9.11719,-7.04687
6.5257,29,2.07031,-8.73438,-4.90625
6.5257,30,2.24219,-8.29688,-4.28125
6.5257,31,2.13281,-7.625,0.734375
6.5257,32,2.01563,-7.34375,0.609375
6.5257,33,2.00781,-6.92188,2.53125
6.5257,34,2.07813,8.625,65.2109
6.5257,35,2.51563,9.75,70.9766
6.5257,36,2.41406,10.0938,74.0078
6.5257,37,2.41406,10.375,73.9609
6.5257,38,3.72656,-3.21094,27.8437
6.5757,1,2.01563,-6.39844,4.10156
6.5757,2,2.03906,-5.77344,6.21094
6.5757,3,1.95313,-5.11719,9.84375
6.5757,4,1.76563,-4.51563,12.5547
6.5757,5,1.60156,-3.99219,13.5859
6.5757,6,1.8125,-3.8125,13.5469
6.5757,7,1.625,-3.33594,17.7266
6.5757,8,1.82031,-3.07813,18.6875
6.5757,9,1.91406,-2.75,19.8672
6.5757,10,1.59375,-2.39063,21.3281
6.5757,11,1.42188,-1.60938,24.1094
6.5757,12,1.74219,-1.20313,24.6484
6.5757,13,1.63281,-0.5625,28.5078
6.5757,14,1.85156,-0.0390625,30.4922
6.5757,15,1.72656,0.882813,32.6797
6.5757,16,1.82813,1.10938,34.2344
6.5757,17,1.73438,1.46094,35.7734
6.5757,18,1.82031,1.82031,37.5391
6.5757,19,1.72656,2.27344,38.4922
6.5757,20,1.625,3.10156,41.0078
6.5757,21,1.47656,3.33594,42.4141
6.5757,22,1.72656,3.57813,43.5547
6.5757,23,1.53125,4.24219,46.1406
6.5757,24,1.875,4.63281,46.9375
6.5757,25,1.86719,5.4375,50.4609
6.5757,26,1.94531,6.60156,57.4609
6.5757,27,1.94531,7.28125,59.6172
6.5757,28,2.19531,7.83594,60.6719
6.5757,29,2.25781,8.84375,66.0469
6.5757,30,2.58594,9.78125,70.2188
6.5757,31,2.45313,10.5156,74.6172
6.5757,32,3.59375,-2.72656,24.7969
6.5757,33,3.66406,2.69531,55.7969
6.5757,34,3.71094,3.60156,60.5078
6.5757,35,3.6875,5.97656,73.4766
6.6257,1,1.78125,-1,25.6562
6.6257,2,1.65625,-0.359375,29.0391
6.6257,3,1.53906,0.382813,31.6719
6.6257,4,1.73438,0.632813,32.7969
6.6257,5,1.90625,1.54688,34.9766
6.6257,6,1.69531,2.15625,38.2578
6.6257,7,1.85156,2.6875,40.7344
6.6257,8,1.86719,3.83594,44.3906
6.6257,9,1.875,4.71875,48.4844
6.6257,10,1.84375,5.25781,51.1484
6.6257,11,1.82031,6.11719,54.8203
6.6257,12,1.73438,6.94531,57.8906
6.6257,13,2.09375,7.19531,58.7656
6.6257,14,1.96094,-1.67969,23.9062
6.6257,15,2.24219,7.91406,61.5781
6.6257,16,2.09375,8.17188,63.6016
6.6257,17,2.16406,8.54688,64.3984
6.6257,18,2.24219,9.14844,67.7656
6.6257,19,2.26563,9.98438,70.2891
6.6257,20,2.54688,10.3828,74.3594
6.6257,21,3.40625,0.492188,47.9531
6.6257,22,3.61719,1.84375,54.6562
6.6257,23,3.48438,2.92969,55.3125
6.6257,24,4.03125,1.28906,51.1406
6.6257,25,3.88281,3.79688,51.2813
6.6257,26,4.03906,5.07813,61.5078
6.6257,27,3.8125,5.75,65.2188
6.67569,1,2.02344,5.02344,48.125
6.67569,2,2.01563,5.29688,51.2656
6.67569,3,1.78906,5.57813,50.7031
6.67569,4,1.60938,6.14063,53.8438
6.67569,5,1.98438,6.57813,55.6406
6.67569,6,2,6.73438,57.8047
6.67569,7,1.89844,7.21094,59.3906
6.67569,8,2.17188,3.21094,42.7969
6.67569,9,2.46094,3.58594,43.75
6.67569,10,2.28125,8.13281,62.75
6.67569,11,2.02344,8.35156,64.5625
6.67569,12,2.09375,8.73438,65.5313
6.67569,13,2.45313,9.10156,67.5156
6.67569,14,2.375,9.46094,68
6.67569,15,2.22656,9.77344,70.2344
6.67569,16,2.64063,10.3438,73.7188
6.67569,17,2.58594,2.67188,39.6641
6.67569,18,4.11719,5.6875,67.9063
6.72569,1,2.58594,7.78125,61.6172
6.72569,2,2.21875,8.45313,64.7891
6.72569,3,2.3125,9.40625,69.0391
6.72569,4,2.53906,10.1094,72.3906
6.72569,5,2.27344,10.5391,74.5078
6.72569,6,2.92969,6.25,55.2031
6.72569,7,2.76563,6.85156,56.125
6.72569,8,2.74219,7.17188,57.1328
6.72569,9,4.10938,8.46875,70.2969
6.77569,1,3.25,9.48438,69.0469
6.77569,2,3.01563,10.0313,73.6094
6.77569,3,2.85938,10.4766,74.9219
6.77569,4,3.61719,8.71094,65.6484
6.82568,1,4.10938,10.4531,74.1094
